"","USD.Pledged","State","Backers.Count","Blurb.Length","Blurb.Caps","Campaign.Length","Decision.Timing","Goal","Name.Length","Name.Caps","Category","Category..parent.only.","Country","Spotlight","Staff.Pick"
"981",25746,1,346,84,8,2592000,2592000,20000,15,3,"film   video documentary","film & video","US",TRUE,TRUE
"956",1500,1,24,82,7,2592000,2592000,1000,28,6,"music rock","music","US",TRUE,FALSE
"1781",10382,1,357,132,8,3020400,3020400,6700,38,6,"comics comic books","comics","US",TRUE,FALSE
"1690",38.46094675,0,1,133,1,2727856,2727857,200,53,6,"crafts stationery","crafts","GB",FALSE,FALSE
"2772",20020.25,1,40,131,5,1814400,1814400,20000,59,10,"fashion childrenswear","fashion","US",TRUE,FALSE
"1522",60666,1,277,135,20,5042913,5042913,60000,58,9,"film   video horror","film & video","US",TRUE,FALSE
"3294",3127.33583682,1,131,36,1,2720760,2720760,50000,17,3,"art illustration","art","MX",TRUE,TRUE
"2719",64.6959240484,0,3,128,6,2588400,2588400,900,60,8,"fashion jewelry","fashion","CA",FALSE,FALSE
"2909",5871,1,213,113,5,2592000,2592000,4000,9,1,"games playing cards","games","US",TRUE,FALSE
"2705",8454.77,1,182,116,8,2592000,2592011,7750,56,9,"music rock","music","US",TRUE,FALSE
"3008",60,0,2,134,15,2588400,2588402,4000,26,9,"dance performances","dance","US",FALSE,FALSE
"1445",3136.25871327,1,70,128,6,2592000,2592000,100,36,8,"technology gadgets","technology","HK",TRUE,FALSE
"1081",711.968257286,0,12,131,7,3888000,2467620,15000,70,8,"photography photobooks","photography","AU",FALSE,FALSE
"2708",5006,1,55,134,3,2592000,2592002,5000,9,2,"film   video shorts","film & video","US",TRUE,FALSE
"2211",0,0,0,134,7,2588400,2588400,300000,44,2,"music faith","music","US",FALSE,FALSE
"2286",41,0,4,135,1,1987200,1987209,2000,9,1,"theater plays","theater","US",FALSE,FALSE
"1697",0,0,0,129,6,5184000,1135327,3000,41,6,"music electronic music","music","US",FALSE,FALSE
"2626",12185,1,61,135,1,2592000,2592000,10000,36,6,"dance spaces","dance","US",TRUE,FALSE
"3491",1292.54631276,1,28,134,4,2592000,2592001,800,48,7,"film   video narrative film","film & video","GB",TRUE,FALSE
"3297",3531,1,39,116,10,5021992,5021996,3500,42,21,"theater musical","theater","US",TRUE,FALSE
"1413",1453.3432392,1,52,70,7,1728000,1728000,900,23,4,"art digital art","art","SG",TRUE,FALSE
"117",0,0,0,135,3,2592000,72945,15000,43,4,"publishing young adult","publishing","US",FALSE,FALSE
"648",960.67,1,28,131,10,2592000,2592002,800,33,4,"music rock","music","US",TRUE,FALSE
"1079",8176,1,61,75,1,2776876,2776879,7777,36,5,"food restaurants","food","US",TRUE,FALSE
"1241",13373.5391188,1,344,135,10,3672454,3672454,7000,55,5,"technology diy electronics","technology","GB",TRUE,FALSE
"3418",2330.01,1,58,102,1,2345021,2345021,2000,24,4,"film   video narrative film","film & video","US",TRUE,FALSE
"2605",50,0,1,57,2,1637238,1637238,1000,27,4,"photography photobooks","photography","US",FALSE,FALSE
"1706",304,0,3,135,5,2588400,2588400,15000,25,3,"music electronic music","music","US",FALSE,FALSE
"3613",1,0,1,134,110,2489045,2489045,125000,53,40,"film   video movie theaters","film & video","US",FALSE,FALSE
"3206",12534,1,117,131,16,2592000,2592000,10000,41,6,"film   video narrative film","film & video","US",TRUE,FALSE
"3005",4162,1,42,124,3,2592000,2592000,4000,56,5,"film   video narrative film","film & video","US",TRUE,FALSE
"873",2,0,2,129,2,2575695,2575695,25000,31,10,"publishing art books","publishing","US",FALSE,FALSE
"2736",13062,1,62,135,12,2592000,2592000,10000,30,6,"food restaurants","food","US",TRUE,FALSE
"757",2868.30088314,1,113,125,19,2592000,2592000,500,51,10,"technology diy electronics","technology","IT",TRUE,FALSE
"1965",1922.21980151,0,7,108,2,2595600,2595600,10000,6,6,"technology apps","technology","ES",FALSE,FALSE
"988",71663.84353668,1,1130,105,0,3823423,3823425,27500,59,8,"food","food","DE",TRUE,TRUE
"2495",2531,1,40,42,1,1990800,1990800,2500,18,2,"music classical music","music","US",TRUE,FALSE
"3176",0,0,0,61,1,2160000,2160000,8000,13,2,"music hip hop","music","US",FALSE,FALSE
"2869",1940,0,100,89,6,3728330,3728330,5000,26,15,"publishing art books","publishing","US",FALSE,FALSE
"2879",612,1,19,115,1,2592000,2592000,600,50,6,"fashion jewelry","fashion","US",TRUE,FALSE
"711",68323,1,925,101,11,2513093,2513093,25000,56,11,"music rock","music","US",TRUE,TRUE
"1492",5300,1,68,107,2,2127492,2127492,5000,13,11,"film   video narrative film","film & video","US",TRUE,FALSE
"1234",10528,1,132,94,2,2592000,2592000,7000,5,1,"film   video drama","film & video","US",TRUE,TRUE
"349",33532,1,277,69,9,3884400,3884400,10000,49,8,"design","design","US",TRUE,FALSE
"1425",7382.08818665,1,191,133,9,2832898,2832899,250,34,9,"art illustration","art","GB",TRUE,FALSE
"3425",0,0,0,92,13,2513177,2513190,7995,24,7,"publishing anthologies","publishing","US",FALSE,FALSE
"386",462,0,9,107,22,5184000,5184000,18000,47,25,"art conceptual art","art","US",FALSE,FALSE
"1165",69.1744556,0,3,131,3,2592000,2592000,4200,39,3,"games playing cards","games","NL",FALSE,FALSE
"2072",2517,1,77,124,6,2592000,2592000,2000,24,4,"publishing fiction","publishing","US",TRUE,FALSE
"2993",5073,1,73,121,1,5180400,5180400,1000,52,7,"film   video narrative film","film & video","US",TRUE,FALSE
"3071",9712.74588522,1,96,68,10,3456000,3456000,10000,40,8,"music world music","music","CA",TRUE,FALSE
"1987",3535,1,104,148,11,7767597,7767616,3500,85,11,"theater plays","theater","US",TRUE,TRUE
"1154",15374,1,221,127,2,3049763,3049764,15000,57,8,"film   video documentary","film & video","US",TRUE,TRUE
"2213",2511.84555985,1,115,132,6,2592000,2592000,500,25,5,"comics comic books","comics","GB",TRUE,FALSE
"1727",0,0,0,130,6,2592000,2592000,15000,45,7,"music electronic music","music","US",FALSE,FALSE
"1612",4294.3295242032,1,33,131,1,5187600,5187600,6000,13,2,"film   video documentary","film & video","AU",TRUE,FALSE
"1401",11.79808124,0,2,135,3,5184000,5184000,20000,45,35,"music pop","music","IT",FALSE,FALSE
"2218",21682,1,94,64,4,2073600,2073604,20000,11,9,"film   video action","film & video","US",TRUE,FALSE
"1469",866,0,15,129,4,2592000,2592002,7000,38,5,"music pop","music","US",FALSE,FALSE
"710",21632.590529008,1,44,135,9,3456000,3456002,27500,9,3,"music classical music","music","CA",TRUE,FALSE
"1258",10085,1,113,134,7,2651234,2651234,5000,30,11,"music pop","music","US",TRUE,FALSE
"2470",201,1,3,135,8,1895596,1895596,100,48,5,"fashion jewelry","fashion","US",TRUE,FALSE
"2556",21688.3179487,1,98,107,8,3177451,3177451,20500,16,3,"games playing cards","games","CH",TRUE,FALSE
"2112",6443,1,203,125,18,2592000,2592000,6000,22,4,"technology apps","technology","US",TRUE,FALSE
"2128",6,0,2,99,34,2592000,2592000,100,48,6,"music faith","music","US",FALSE,FALSE
"3507",5.80965536,0,4,128,3,2592000,2592001,7397,19,0,"dance performances","dance","GB",FALSE,FALSE
"2596",10.13248957,0,3,134,2,2419200,2419200,150000,51,7,"technology web","technology","GB",FALSE,FALSE
"3035",505,1,23,135,3,2592000,2592000,500,33,4,"art public art","art","US",TRUE,FALSE
"2523",22,0,4,114,1,5187600,5187600,4500,23,3,"publishing art books","publishing","US",FALSE,FALSE
"3515",26081.150964,1,217,135,2,2592000,2592002,20000,60,3,"technology gadgets","technology","GB",TRUE,FALSE
"2813",17625,1,75,64,1,1209600,1209600,15000,41,6,"food restaurants","food","US",TRUE,FALSE
"1347",8735,1,114,135,2,2592000,2592000,6000,52,8,"publishing children s books","publishing","US",TRUE,FALSE
"2527",3942.1329819761,1,32,120,4,5180400,5180400,5000,30,16,"film   video shorts","film & video","CA",TRUE,FALSE
"3183",10527.5060089144,1,17,135,7,2592000,2592001,9000,57,15,"art public art","art","FR",TRUE,FALSE
"791",1700,1,28,129,8,2592000,2592000,1500,29,4,"music classical music","music","US",TRUE,FALSE
"3544",9925.33,1,288,30,4,1215677,1215677,1500,24,3,"fashion accessories","fashion","US",TRUE,FALSE
"3571",13675.29344982,1,34,101,1,1932411,1932411,9476,15,2,"film   video shorts","film & video","GB",TRUE,FALSE
"1341",1250.2924727928,1,79,37,1,1728000,1728000,350,49,8,"art","art","AU",TRUE,FALSE
"807",2669,1,105,123,8,2325526,2325538,500,58,3,"technology diy electronics","technology","US",TRUE,FALSE
"1246",86335.96619296,1,1296,125,7,2592000,2592002,10000,48,3,"technology gadgets","technology","GB",TRUE,FALSE
"1311",0,0,0,123,2,2505562,2505562,25000,56,3,"publishing academic","publishing","US",FALSE,FALSE
"1758",1109.52234567,1,18,37,1,2592000,2592006,900,24,4,"crafts woodworking","crafts","CA",TRUE,FALSE
"292",78.76598221,0,2,129,3,2592000,2592000,4000,52,1,"food drinks","food","GB",FALSE,FALSE
"1250",2187,1,39,131,2,5079127,5079128,1000,40,5,"publishing children s books","publishing","US",TRUE,FALSE
"1814",3211.57580016,0,15,134,3,5184000,5184000,11000,41,4,"technology apps","technology","FR",FALSE,FALSE
"1708",1692,1,41,81,10,1728000,1728000,550,42,6,"art illustration","art","US",TRUE,FALSE
"297",4169.7900949,0,36,131,6,2592000,2592000,26897,50,7,"photography fine art","photography","GB",FALSE,FALSE
"860",17656,1,524,112,7,2592000,2592000,12000,54,7,"games playing cards","games","US",TRUE,FALSE
"605",8383.31514018,1,51,114,9,3768404,3768404,6000,56,11,"music classical music","music","DE",TRUE,FALSE
"2685",13015,1,110,45,1,2613580,2613580,12500,32,3,"film   video shorts","film & video","US",TRUE,FALSE
"1835",540,1,8,44,1,1382400,1382400,400,18,4,"crafts","crafts","US",TRUE,FALSE
"3537",30,0,1,135,10,2592000,2592001,35000,21,5,"film   video animation","film & video","US",FALSE,FALSE
"1261",1592.7951143292,1,57,39,1,2592000,2592000,508,22,4,"art","art","CA",TRUE,FALSE
"3293",734.2758575412,1,24,104,6,5184000,5184000,1000,28,3,"art illustration","art","NZ",TRUE,FALSE
"3477",13658.33514006,1,64,90,1,5007600,5007600,10000,13,3,"games tabletop games","games","GB",TRUE,TRUE
"1057",5897.32,1,150,134,13,2592000,2592000,3300,38,10,"publishing art books","publishing","US",TRUE,TRUE
"83",10095,1,145,121,1,1576269,1576271,10000,10,2,"dance","dance","US",TRUE,FALSE
"866",3,0,3,54,1,86400,86401,1000,19,3,"fashion jewelry","fashion","US",FALSE,FALSE
"2325",15052.59907392,1,62,131,1,2592000,2592002,10000,16,2,"theater musical","theater","GB",TRUE,FALSE
"1023",1505.32835238,0,19,130,7,2592000,2592001,20000,54,8,"technology diy electronics","technology","AT",FALSE,FALSE
"76",1100,0,2,135,10,3744433,37534,50000,60,6,"technology robots","technology","US",FALSE,FALSE
"1118",30.1795980738,0,12,129,1,2592000,2592001,50000,57,2,"technology diy electronics","technology","IT",FALSE,FALSE
"3102",210,0,1,135,8,5184000,5184003,3500,41,9,"film   video television","film & video","US",FALSE,FALSE
"2994",1120,0,8,86,3,2592000,2414589,5600,36,5,"art sculpture","art","US",FALSE,FALSE
"2422",2028,0,18,116,13,2595600,2595601,40000,31,7,"technology diy electronics","technology","US",FALSE,FALSE
"2371",30888,1,115,132,9,2588400,2588401,30000,47,7,"film   video documentary","film & video","US",TRUE,TRUE
"2163",5139,1,87,88,4,2592000,2592000,5000,39,9,"crafts candles","crafts","US",TRUE,FALSE
"3290",57915,1,897,71,4,2160000,2160000,2000,21,5,"games tabletop games","games","US",TRUE,FALSE
"2898",492.374783142,1,13,130,3,1265943,1265943,600,18,5,"film   video shorts","film & video","AU",TRUE,FALSE
"2656",9592,1,83,33,1,2592000,2592001,6500,19,2,"photography photobooks","photography","US",TRUE,FALSE
"1382",13514.68078412,1,251,133,5,2592000,2592000,5500,53,11,"publishing children s books","publishing","GB",TRUE,FALSE
"682",54,0,3,105,1,2592000,2592000,2800,38,5,"music latin","music","US",FALSE,FALSE
"3514",77,1,4,112,6,2592000,2592001,70,59,8,"journalism web","journalism","US",TRUE,FALSE
"3608",5,0,1,131,26,4114523,4114523,20000,54,24,"art mixed media","art","US",FALSE,FALSE
"3168",171,1,9,125,4,1296000,1296000,150,15,2,"publishing literary spaces","publishing","US",TRUE,FALSE
"3385",0,0,0,127,9,5184000,5184001,40000,46,10,"food events","food","IT",FALSE,FALSE
"2445",210,0,12,104,2,2592000,2592000,2000,20,3,"food small batch","food","US",FALSE,FALSE
"3220",0,0,0,119,1,3884400,3884402,5000,21,3,"publishing zines","publishing","US",FALSE,FALSE
"989",9650,1,33,129,6,2588400,2588400,8000,46,8,"film   video documentary","film & video","US",TRUE,TRUE
"1961",4281,0,35,129,1,5184000,1764174,30000,51,5,"design architecture","design","US",FALSE,FALSE
"2440",16.79259846,0,2,24,3,604800,604801,280,10,2,"technology diy electronics","technology","SG",FALSE,FALSE
"1738",1163,1,28,86,2,2246400,2246400,1000,40,6,"art mixed media","art","US",TRUE,FALSE
"3580",1000,1,21,32,1,3538082,3538112,1000,22,5,"music indie rock","music","US",TRUE,FALSE
"1471",22287.70029608,1,144,121,4,2588400,2588401,11111,18,3,"photography photobooks","photography","GB",TRUE,TRUE
"1362",5441,1,74,90,2,2592000,2592000,2500,17,2,"publishing children s books","publishing","US",TRUE,FALSE
"2792",10607,1,118,24,3,2592000,2592000,10000,16,3,"film   video documentary","film & video","US",TRUE,FALSE
"243",102,0,7,81,1,5180400,5180401,300000,57,3,"food drinks","food","US",FALSE,FALSE
"2154",6548,1,188,133,1,2023757,2023757,3500,60,25,"comics comic books","comics","US",TRUE,FALSE
"2059",377.26560505,1,9,117,7,5184000,5184000,300,49,8,"film   video webseries","film & video","GB",TRUE,FALSE
"625",8190,1,104,90,2,2592000,2592000,7000,29,5,"film   video fantasy","film & video","US",TRUE,TRUE
"3300",3659,1,46,134,2,2764800,2764800,3500,58,7,"theater plays","theater","US",TRUE,FALSE
"2451",112,0,7,30,1,5184000,5184002,1000,19,1,"games playing cards","games","US",FALSE,FALSE
"461",10,0,2,119,12,5173017,5173018,6325,26,9,"music hip hop","music","US",FALSE,FALSE
"3555",5741.22,1,106,129,4,2898282,2898297,5000,54,9,"music indie rock","music","US",TRUE,FALSE
"31",0,0,0,39,2,3364469,3364469,1000,39,2,"journalism","journalism","ES",FALSE,FALSE
"1950",17994,1,268,71,21,2256917,2256917,3000,30,6,"publishing radio   podcasts","publishing","US",TRUE,TRUE
"1139",12216,1,110,129,8,2595600,2595600,10000,36,9,"music classical music","music","US",TRUE,TRUE
"3262",1,0,1,78,3,2588400,2588403,1300,15,3,"music hip hop","music","US",FALSE,FALSE
"94",140169.58772957,1,240,73,1,3020400,3020400,42000,51,7,"design product design","design","FR",TRUE,FALSE
"16",1730.1405500364,1,32,45,1,2592000,2592000,2500,13,3,"music indie rock","music","AU",TRUE,TRUE
"178",1686.82422,1,34,131,8,2678400,2678401,1500,50,39,"music rock","music","FR",TRUE,FALSE
"1436",39583,1,166,133,15,3024000,3024000,30000,59,6,"technology wearables","technology","US",TRUE,FALSE
"3301",30027,1,272,41,4,1374807,1374807,15000,36,5,"games tabletop games","games","US",TRUE,FALSE
"524",752,1,8,135,10,2754059,2754060,750,56,7,"dance performances","dance","US",TRUE,FALSE
"1461",390,0,27,134,2,2592000,2592000,5498,28,5,"publishing periodicals","publishing","US",FALSE,FALSE
"924",716,1,37,132,4,1728000,1728000,465,36,6,"fashion jewelry","fashion","US",TRUE,FALSE
"1602",13661.3269785433,1,194,134,16,2480332,2480332,500,56,11,"technology software","technology","CA",TRUE,FALSE
"204",31,0,3,32,1,2592000,2592002,15000,26,2,"technology robots","technology","US",FALSE,FALSE
"2421",4310,1,54,60,9,2592000,2592000,4000,41,12,"music rock","music","US",TRUE,FALSE
"3357",0,0,0,130,17,2595600,1027381,450,59,8,"art sculpture","art","US",FALSE,FALSE
"2432",920.80479098,1,19,69,8,5180400,5180402,600,42,8,"music rock","music","GB",TRUE,FALSE
"1146",951,1,11,117,7,2156400,2156400,950,19,4,"publishing art books","publishing","US",TRUE,FALSE
"2363",10371,1,120,128,16,2857721,2857733,10000,54,11,"photography photobooks","photography","US",TRUE,FALSE
"259",1244,1,56,104,1,1212389,1212390,1000,53,7,"art conceptual art","art","US",TRUE,FALSE
"494",0,0,0,131,8,2160000,260417,15000,54,9,"film   video television","film & video","CA",FALSE,FALSE
"1889",10001.54109468,1,204,129,2,2592000,2592000,7105,31,6,"crafts knitting","crafts","GB",TRUE,TRUE
"1784",2892.37,1,48,87,8,3042572,3042572,2500,15,4,"music faith","music","US",TRUE,FALSE
"3383",507,1,13,134,5,950400,950400,505,38,14,"film   video narrative film","film & video","US",TRUE,FALSE
"3120",1,0,1,107,2,2592000,2592000,100000,45,6,"film   video television","film & video","US",FALSE,FALSE
"1355",2838.1297452494,0,76,113,1,2592000,2592001,5000,50,1,"music electronic music","music","AU",FALSE,TRUE
"3172",40368,1,723,95,0,5184000,5184000,30000,21,4,"technology gadgets","technology","US",TRUE,FALSE
"3064",3467.8460276304,1,73,132,11,2595600,2595600,4250,56,9,"music world music","music","CA",TRUE,FALSE
"1132",13758,1,388,135,1,2246400,2246400,5000,22,3,"games playing cards","games","US",TRUE,FALSE
"1325",21940.5863847324,1,237,115,8,3024000,3024000,20000,34,5,"photography photobooks","photography","ES",TRUE,TRUE
"10",140,0,4,130,17,3024000,3024004,3500,30,4,"food food trucks","food","US",FALSE,FALSE
"170",9223,0,101,125,1,2592000,2592001,25000,51,9,"film   video horror","film & video","US",FALSE,FALSE
"2450",100,1,1,135,2,1814400,1814400,100,21,3,"film   video documentary","film & video","US",TRUE,FALSE
"1233",12726.4537387367,1,171,40,7,3369600,3369600,4300,48,4,"technology gadgets","technology","CA",TRUE,FALSE
"1851",981,1,18,37,1,1209600,1209600,680,21,4,"crafts","crafts","US",TRUE,FALSE
"3585",1011,1,38,23,4,2592000,2592000,200,38,5,"fashion accessories","fashion","US",TRUE,FALSE
"108",292.77014198,0,6,134,5,2592000,2592002,2000,48,2,"fashion ready to wear","fashion","FR",FALSE,FALSE
"8",10940.99,1,219,59,5,2592000,2592017,10000,21,4,"dance performances","dance","US",TRUE,TRUE
"626",1670,1,24,133,7,2619337,2619341,1000,23,3,"music rock","music","US",TRUE,FALSE
"261",6335.33493888,1,79,127,6,2592000,2592003,5000,58,3,"music","music","GB",TRUE,TRUE
"2589",934.781309,0,7,133,5,5187600,5187600,120000,29,3,"film   video fantasy","film & video","SE",FALSE,FALSE
"2374",7091,1,92,121,3,2595600,2595600,6000,42,9,"music classical music","music","US",TRUE,FALSE
"1098",7161,1,45,111,1,2592000,2592000,7030,13,4,"food","food","US",TRUE,FALSE
"2330",182.47761574,1,11,34,3,5184000,5184000,100,23,2,"film   video horror","film & video","ES",TRUE,FALSE
"1609",94587,1,822,126,3,2592000,2592000,90000,33,7,"publishing periodicals","publishing","US",TRUE,FALSE
"1911",5335,1,110,134,6,2775197,2775197,5200,29,4,"publishing fiction","publishing","US",TRUE,FALSE
"1286",14771.65254669,1,207,135,10,2616223,2616224,10000,54,12,"comics graphic novels","comics","GB",TRUE,FALSE
"1760",511,1,34,121,2,2349885,2349888,500,25,5,"publishing fiction","publishing","US",TRUE,TRUE
"3199",13982,1,217,105,1,2592000,2592000,8000,31,2,"art illustration","art","US",TRUE,FALSE
"1747",1602,0,12,42,2,2592000,2592000,22000,6,1,"film   video drama","film & video","US",FALSE,FALSE
"1243",5261,1,105,113,4,1224512,1224514,4375,39,8,"photography photobooks","photography","US",TRUE,FALSE
"2744",12102.1452176,1,40,135,7,2592000,2592000,10000,24,3,"food drinks","food","DE",TRUE,FALSE
"667",2025,1,52,100,4,2592000,2592000,2000,28,6,"music rock","music","US",TRUE,TRUE
